base_name	Window Size	Prior Consecutive Normal	Total Count	Normal Count
LAB11590R	1	0	2	1
LAB11590R	2	0	2	1
LAB11590R	4	0	2	1
LAB11590R	7	0	2	1
LAB11590R	7	NULL	2	1
LAB11590R	30	0	2	1
LAB11590R	90	0	2	1
LAB11604R	1	0	2	1
LAB11604R	2	0	2	1
LAB11604R	4	0	2	1
LAB11604R	7	0	2	1
LAB11604R	7	NULL	2	1
LAB11604R	30	0	2	1
LAB11604R	90	0	2	1
LAB11982R	1	1	2	2
LAB11982R	30	3	2	2
LAB12003R	7	NULL	2	0
LAB12043R	1	0	2	0
LAB12043R	2	0	2	0
LAB12043R	4	0	2	0
LAB12043R	7	0	2	0
LAB12043R	7	NULL	2	0
LAB12043R	30	0	2	0
LAB12043R	90	0	2	0
LAB12238R	1	1	2	2
LAB12238R	4	1	2	2
LAB12284R	4	0	2	2
LAB12284R	7	1	2	1
LAB12292R	1	1	2	2
LAB12292R	4	1	2	2
LAB12292R	4	2	2	1
LAB12330R	30	4	2	2
LAB12373R	1	0	2	1
LAB12373R	2	0	2	1
LAB12373R	4	0	2	1
LAB12373R	7	0	2	1
LAB12373R	7	NULL	2	1
LAB12373R	30	0	2	1
LAB12373R	90	0	2	1
LAB12395R	1	0	2	0
LAB12395R	2	0	2	0
LAB12395R	4	0	2	0
LAB12395R	7	0	2	0
LAB12395R	7	NULL	2	0
LAB12395R	30	0	2	0
LAB12395R	90	0	2	0
LAB12645R	1	0	2	2
LAB12645R	2	0	2	2
LAB12645R	4	0	2	2
LAB12645R	7	0	2	2
LAB12645R	30	0	2	2
LAB12645R	90	0	2	2
LAB12733R	30	0	2	1
LAB12733R	90	0	2	1
LAB12762R	1	3	2	2
LAB12762R	4	5	2	2
LAB12796R	90	1	2	2
LAB12809R	1	2	2	2
LAB12809R	1	3	2	2
LAB12809R	2	2	2	2
LAB12809R	2	3	2	2
LAB12809R	4	2	2	2
LAB12809R	4	3	2	2
LAB12809R	7	2	2	2
LAB12809R	7	3	2	2
LAB12809R	30	2	2	2
LAB12809R	30	3	2	2
LAB12809R	90	2	2	2
LAB12809R	90	3	2	2
LAB12811R	2	1	2	0
LAB12815R	4	1	2	2
LAB12815R	7	1	2	2
LAB12815R	30	1	2	2
LAB12815R	90	1	2	2
LAB12853R	2	1	2	1
LAB13006R	30	1	2	2
LAB13006R	90	1	2	2
LAB13008R	1	0	2	1
LAB13008R	2	0	2	1
LAB13008R	4	0	2	1
LAB13008R	7	0	2	1
LAB13008R	7	NULL	2	1
LAB13008R	30	0	2	1
LAB13008R	90	0	2	1
LABACRBLO	1	0	2	1
LABACRBLO	2	0	2	1
LABACRBLO	4	0	2	1
LABACRBLO	7	0	2	1
LABACRBLO	7	NULL	2	1
LABACRBLO	30	0	2	1
LABACRBLO	90	0	2	1
LABACRMOD	1	0	2	1
LABACRMOD	2	0	2	1
LABACRMOD	4	0	2	1
LABACRMOD	7	0	2	1
LABACRMOD	7	NULL	2	1
LABACRMOD	30	0	2	1
LABACRMOD	90	0	2	1
LABADAMTS	1	1	2	2
LABADAMTS	2	1	2	2
LABADGM	1	1	2	2
LABADGM	2	1	2	2
LABADPCRQ	90	4	2	2
LABADVDNA	30	2	2	2
LABADVDNA	90	2	2	2
LABADVQL	1	1	2	2
LABADVQL	2	1	2	2
LABADVQT	1	2	2	0
LABADVQT	2	2	2	0
LABADVQT	7	2	2	1
LABADVQT	90	3	2	2
LABAFBCF	1	3	2	2
